fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
46_54_21,46,54,21,97.9,False,False,no_effect
124_49_14,124,49,14,97.9,False,False,no_effect
35_39_4,35,39,4,97.9,False,False,no_effect
75_25_2,75,25,2,97.9,False,False,no_effect
86_34353_24,86,34353,24,97.9,False,False,no_effect
39_41_11,39,41,11,97.9,False,False,no_effect
42_94526_28,42,94526,28,97.9,False,False,no_effect
11_105_23,11,105,23,98.0,False,False,no_effect
60_116444_18,60,116444,18,97.9,False,False,no_effect
114_30671_15,114,30671,15,97.9,False,False,no_effect
79_480_12,79,480,12,97.9,False,False,no_effect
94_173_28,94,173,28,97.9,False,False,no_effect
118_72_24,118,72,24,97.9,False,False,no_effect
128_34567_26,128,34567,26,97.9,False,False,no_effect
41_51_8,41,51,8,97.9,False,False,no_effect
64_13_30,64,13,30,11.9,True,False,catastrophic_nan_inf
95_141_6,95,141,6,97.9,False,False,no_effect
132_32683_18,132,32683,18,97.9,False,False,no_effect
21_41_17,21,41,17,97.9,False,False,no_effect
115_525_9,115,525,9,97.9,False,False,no_effect
111_23_14,111,23,14,97.9,False,False,no_effect
115_357_1,115,357,1,97.9,False,False,no_effect
106_13_25,106,13,25,97.9,False,False,no_effect
128_24507_15,128,24507,15,97.9,False,False,no_effect
